Wav, micron	sigma, cm^2/H	kappa, cm^2/g	albedo	g
290.92727966405556	6.804155051915577e-26	0.031291987901713204	6.983843753083185e-07	3.8672146794377614e-06
289.9592085894057	6.849817215717571e-26	0.031501986037610445	7.03043222833139e-07	3.86721987164879e-06
288.9943535193143	6.895690780376541e-26	0.03171295639606999	7.077429509138323e-07	3.898000679590064e-06
288.03280542057524	6.941776945903472e-26	0.03192490449588571	7.124837789089018e-07	3.938597688808814e-06
287.0743815388509	6.988077112311992e-26	0.03213783677565421	7.172662679100984e-07	3.9693795550218155e-06
286.11917302774634	7.034591979611479e-26	0.03235175645468556	7.220904202380687e-07	3.969385867169251e-06
285.1670900918507	7.08132164781371e-26	0.032566663992929214	7.269566282853904e-07	4.007994020175843e-06
284.2182222524169	7.128268816933086e-26	0.03278257180762394	7.318653686612185e-07	4.038775227582989e-06
283.2725684684086	7.176957586977474e-26	0.03300648916276261	7.366599857393853e-07	4.069552265425205e-06
282.32995270044574	7.226161857961931e-26	0.03323277728239103	7.414671904991291e-07	4.079372106926463e-06
281.3905506461338	7.275596029900066e-26	0.033460122705653225	7.463168713113093e-07	4.110151675215183e-06
280.4542744214324	7.325261002804787e-26	0.033688529571666063	7.512093812223234e-07	4.140930164877049e-06
279.5210382490214	7.37515827668752e-26	0.033918004778911284	7.56144792026445e-07	4.179535157880394e-06
278.5909286272646	7.42528865156277e-26	0.03414855200661784	7.611236458001587e-07	4.210818957647444e-06
277.6639450322815	7.47565292744545e-26	0.034380174934016544	7.661465166119154e-07	4.2108250673742174e-06
276.74008674223813	7.526252904344486e-26	0.03461288183926348	7.712130538627628e-07	4.251419818623276e-06
275.8192694237101	7.577088482278218e-26	0.03484667226254772	7.763243404370756e-07	4.28219885913477e-06
274.9014936314487	7.628161861257962e-26	0.035081556321617455	7.814802661139295e-07	4.320804433999331e-06
273.98675971000665	7.679473241299547e-26	0.03531753493633604	7.866815023740704e-07	4.351583923344678e-06
273.0750677971735	7.731024222415717e-26	0.03555461546508656	7.919281510436046e-07	4.35161934174583e-06
272.16641782737787	7.78281560462079e-26	0.03579280158709709	7.972205824948764e-07	4.390354361623855e-06
271.26080953505544	7.834848187930644e-26	0.036032096981602896	8.025593470157307e-07	4.4231244708246e-06
270.3582424579833	7.887123572358994e-26	0.036272509006991534	8.079446117218706e-07	4.461730253862321e-06
269.4586363265697	7.939643357921883e-26	0.036514045021661244	8.133768220949779e-07	4.492509279652213e-06
268.56207096693834	7.992406944633873e-26	0.03675670226630733	8.188564368339738e-07	4.523288912729581e-06
267.6683882166036	8.046988532511012e-26	0.03700772041249536	8.242227494095069e-07	4.531120139889514e-06
266.77774605566765	8.102270021567578e-26	0.037261957371169566	8.29590665454217e-07	4.5624069858612216e-06
265.89006553665337	8.157811011821305e-26	0.03751738776360007	8.350060199260732e-07	4.595178930755816e-06
265.00534659909806	8.213613703287279e-26	0.0377740217075524	8.404689491893372e-07	4.633786793526968e-06
264.123588987784	8.269678695981649e-26	0.03803186196247251	8.459798629659511e-07	4.664568079921543e-06
263.24471627155424	8.326007589921809e-26	0.038290915886764865	8.515391959174977e-07	4.703175036749609e-06
262.3688048094043	8.382601285122812e-26	0.038551187619556206	8.571471512358509e-07	4.733957404995992e-06
261.4957787929217	8.439461081603951e-26	0.0388126831395739	8.628043757516925e-07	4.774556353960894e-06
260.6256387042791	8.496588279379685e-26	0.039075408425523074	8.685109176937487e-07	4.805337792672149e-06
259.75845881204935	8.553984178470536e-26	0.03933936945613675	8.74267520042007e-07	4.8361196242120574e-06
258.89416423598544	8.611649478890673e-26	0.039604569450747036	8.80074217003116e-07	4.843951695784202e-06
258.03268187625974	8.66958608066089e-26	0.039871017147459886	8.859316718399198e-07	4.874734054594547e-06
257.1740854246587	8.72779468379799e-26	0.04013871576561953	8.918401808488466e-07	4.915840082633205e-06
256.31837440188866	8.786276988320272e-26	0.04040767312352988	8.978000902379998e-07	4.9466224136766075e-06
255.4654765859728	8.845033794246649e-26	0.040677892900440146	9.038118829042741e-07	4.97740446044616e-06
254.61546364582543	8.904066901595826e-26	0.04094938337455139	9.098758933075848e-07	5.016013215116721e-06
253.7682639412549	8.963376710387706e-26	0.041222146385536264	9.15992707990833e-07	5.046795301631751e-06
252.9238776780257	9.024624720637486e-26	0.04150382309353553	9.2199263046943e-07	5.087392852515873e-06
252.08223519548952	9.086839632367597e-26	0.0417899465358014	9.279758351004295e-07	5.118174066645713e-06
251.24347614082308	9.149350245598263e-26	0.04207742989531008	9.340114907428835e-07	5.156780358948844e-06
250.40746126372304	9.212157660349974e-26	0.04236627823100389	9.401000605259931e-07	5.187690388086694e-06
249.57425969898387	9.275263176643623e-26	0.042656497521617535	9.462420049417882e-07	5.226297213216371e-06
248.743802883628	9.338668194499494e-26	0.042948094205778234	9.52437682731772e-07	5.259068090697979e-06
247.9161586696036	9.402374013937568e-26	0.0432410742622165	9.586874074396776e-07	5.290354896328628e-06
247.09125903833817	9.466382534981523e-26	0.04353544642905154	9.649918002820103e-07	5.328963317255734e-06
246.26903758222136	9.53069465765204e-26	0.04383121484543599	9.713512364964063e-07	5.359744106431189e-06
245.4496276539914	9.595312981969967e-26	0.04412839146874299	9.77765913667345e-07	5.398351408450386e-06
244.63289641862266	9.660236807956745e-26	0.0444269730798042	9.84236404899379e-07	5.431123155618144e-06
243.81890992094333	9.725468835637463e-26	0.04472697209590754	9.907632862902927e-07	5.4697305272229744e-06
243.0076027806252	9.791011065035388e-26	0.04502839771506561	9.97346987075916e-07	5.5005118433188435e-06
242.19903980828033	9.856863896168905e-26	0.04533125177694409	1.0039875773557523e-06	5.539119768194682e-06
241.39315613346395	9.923029729065094e-26	0.045635545319154217	1.0106857852168196e-06	5.569901681630629e-06
240.5898884185251	9.989510263747651e-26	0.04594128616002473	1.0174420350679917e-06	5.61049927422583e-06
239.78936397448769	1.005630490023875e-25	0.04624847154028592	1.0242568074159584e-06	5.6417881750495335e-06
238.99151868365988	1.0125111138564622e-25	0.04656490818242996	1.03095802887748e-06	5.680398406133624e-06
238.19628993607617	1.0195148078750375e-25	0.04688700476433378	1.03762596624851e-06	5.711184416021791e-06
237.40367840339778	1.0265521220820523e-25	0.047210647522833916	1.0443522829221803e-06	5.782572651002031e-06
236.6137459614159	1.0336234464798446e-25	0.04753585439395381	1.051136996117073e-06	5.81335834329215e-06
235.826430712669	1.0407286010711077e-25	0.04786261709970228	1.0579810207327716e-06	5.85197154934085e-06
235.04173279363079	1.0478678758584968e-25	0.04819094897716455	1.0648847269497597e-06	5.882758392693797e-06
234.25965216551472	1.0550415508444836e-25	0.04852086290352213	1.0718482911349243e-06	5.9233620531691425e-06
233.4801886171752	1.0622495560318508e-25	0.048852355659636026	1.0788725156197074e-06	5.954148675922187e-06
232.70328239206728	1.0694924514235016e-25	0.04918545299977543	1.0859576430540837e-06	5.992890994088599e-06
231.9289931077417	1.0767699570217165e-25	0.04952014204697737	1.0931041574112767e-06	6.024184442068937e-06
231.15726145559123	1.084082532829596e-25	0.04985644395656731	1.100312531663581e-06	6.095565569489109e-06
230.38808772329583	1.0914304088498305e-25	0.05019436930626041	1.1075830586605228e-06	6.126385522859216e-06
229.62147202470243	1.0988134550854448e-25	0.05053391211755715	1.1149166756196448e-06	6.1649995303073875e-06
228.85747173221267	1.1062321215392562e-25	0.05087509308587467	1.1223135109514555e-06	6.195787275371098e-06
228.09591433197662	1.113686518214174e-25	0.051217917270194854	1.1297740911927175e-06	6.234400959898148e-06
227.33697172197287	1.1211767051130056e-25	0.05156238743001848	1.1372988752620211e-06	6.275006205008172e-06
226.58052962701913	1.1287029222391127e-25	0.05190851460298687	1.14488860381478e-06	6.336570872338741e-06
225.82658845605187	1.1364401995944694e-25	0.05226434833626997	1.1523654917261106e-06	6.375182323145812e-06
225.07514844594493	1.144343487182353e-25	0.052627816801783835	1.1597762105588071e-06	6.406469981598862e-06
224.32626484224477	1.152285325006541e-25	0.05299305817446815	1.167251297696918e-06	6.4470690124491124e-06
223.57982682369553	1.1602660330703082e-25	0.053360087171122485	1.1747911852991412e-06	6.477850561407309e-06
222.83588967473293	1.1682856513767687e-25	0.05372890563147116	1.1823964172273395e-06	6.547237346825516e-06
222.09439888641091	1.176344579929345e-25	0.054099531951482774	1.1900674079911891e-06	6.580010839991371e-06
221.35540868106398	1.1844428487312344e-25	0.0544719675109902	1.1978047197429015e-06	6.618620187261033e-06
220.6188649449687	1.1925808977856697e-25	0.05484623254553442	1.2056085019285611e-06	6.657230026542214e-06
219.88476784436017	1.2007585670962616e-25	0.055222319696957	1.2134797963454284e-06	6.71879046630943e-06
219.1531173810049	1.208976586666343e-25	0.055600262537766655	1.2214184786165214e-06	6.759895675879076e-06
218.42391339491837	1.2172345964993242e-25	0.055980044511890134	1.229425559116394e-06	6.7908085645856526e-06
217.69710360209936	1.2255334265989408e-25	0.05636170379080745	1.2375010814048659e-06	6.860196173691588e-06
216.9727401825188	1.233872686968633e-25	0.05674522243876093	1.2456460453768617e-06	6.890978976963023e-06
216.25077122328221	1.242252937612336e-25	0.05713062621006719	1.2538608594847023e-06	6.931578946126902e-06
215.53124789520265	1.250674398533153e-25	0.057517925222565096	1.262145571147354e-06	6.9701892706793645e-06
214.81406806025723	1.25913703973527e-25	0.05790711809676133	1.2705013188336831e-06	7.031750018269647e-06
214.09928290825707	1.26764125122211e-25	0.05829822276872921	1.2789281734118462e-06	7.070360090500278e-06
213.38689219539782	1.2763628729977077e-25	0.05869932603725112	1.287249686226145e-06	7.1114688207532134e-06
212.67684592775146	1.2852952450651984e-25	0.05911012161221503	1.295472930804733e-06	7.173032445292257e-06
211.96919381049952	1.2942723374294602e-25	0.05952297385251775	1.3037669210804466e-06	7.211646005527957e-06
211.26388619918666	1.3032943500943613e-25	0.05993789195624278	1.312132106587576e-06	7.275201682652809e-06
210.56092321729705	1.312361593063868e-25	0.06035489018032619	1.3205688719005798e-06	7.3138153659044464e-06
209.86030483129716	1.3214741163418376e-25	0.06077397082442178	1.329077744345067e-06	7.3524294356386335e-06
209.16198288311907	1.3306323199330405e-25	0.06119515228456012	1.3376595576617054e-06	7.413994939584499e-06
208.46605329187787	1.3398366138409439e-25	0.061618453416607134	1.346314114235827e-06	7.454600582027609e-06
207.77237260785537	1.3490871580703192e-25	0.06204388157910672	1.3550424136627312e-06	7.524499782313384e-06
207.08103612269826	1.358384122625363e-25	0.06247144459047165	1.3638449774320181e-06	7.5552881617826754e-06
206.39199633563686	1.3677278375105485e-25	0.06290115762745185	1.3727223333893135e-06	7.596022766658733e-06
205.70525324301548	1.3771184127299653e-25	0.06333302574908349	1.381674914654634e-06	7.665416487072839e-06
205.0207606000454	1.3865563882884966e-25	0.06376707378993623	1.3907032651605271e-06	7.69620466208346e-06
204.33856480389213	1.3960419441905416e-25	0.06420331002832744	1.3998078995678645e-06	7.767590100547504e-06
203.65866539707523	1.405575350440694e-25	0.06464174688164091	1.4089893458383906e-06	7.806206852681178e-06
202.98101660104282	1.4151568970435865e-25	0.06508239768705282	1.4182481041755353e-06	7.8683130754018e-06
202.30557369601635	1.424786904004383e-25	0.06552527716144961	1.4275849794312418e-06	7.908920061680678e-06
201.63242673911284	1.4346420813266831e-25	0.06597851211448295	1.4368229608292203e-06	7.978318885553828e-06
200.9615304101951	1.4447680090155654e-25	0.06644419874907091	1.4459176508389131e-06	8.009117472255989e-06
200.2928404313939	1.4549462870766344e-25	0.06691229295256437	1.4550892038102365e-06	8.078521472243961e-06
199.62635724581295	1.4651770055148e-25	0.06738279886424665	1.4643382962805633e-06	8.119138247541705e-06
198.962124548981	1.475460874335163e-25	0.06785574913691719	1.4736650770280482e-06	8.180716619369056e-06
198.3000984977463	1.4857979435429747e-25	0.06833114607029388	1.4830704162199328e-06	8.219851021176344e-06
197.64027908887832	1.4961886531431783e-25	0.06880900989999636	1.4925545476084414e-06	8.291248770266559e-06
196.98262362711534	1.5066333231414063e-25	0.06928935534293261	1.50211824733256e-06	8.329877712067453e-06
196.32721719516434	1.5171322235421987e-25	0.069772194816484	1.5117615743102735e-06	8.391589120247089e-06
195.67393256329635	1.5276859343523318e-25	0.07025755499488835	1.5214857185926883e-06	8.462988626587556e-06
195.02285424073133	1.5382944255760338e-25	0.0707454344986543	1.5312907559012474e-06	8.501619685514547e-06
194.37394008124915	1.5489584372198604e-25	0.07123586736033402	1.5411774796505767e-06	8.563709208759944e-06
193.72714890565405	1.5596779692889065e-25	0.07172885358016183	1.5511464253361287e-06	8.604331766182573e-06
193.08256312021422	1.5704539217891133e-25	0.07222443454898614	1.561197739946958e-06	8.673742802356003e-06
192.4400597745835	1.581286014725987e-25	0.07272259738999232	1.5713324242082579e-06	8.743155672063472e-06
191.79976104946437	1.5921750581048514e-25	0.07322337935494287	1.58155024392875e-06	8.775954947475408e-06
191.1615453398714	1.603121161932941e-25	0.0737267855030186	1.5918528191163305e-06	8.845369185882765e-06
190.5254931257274	1.6143044862132827e-25	0.0742411013077163	1.60206039472736e-06	8.914783568416377e-06
189.89152446664843	1.6258292309493415e-25	0.07477111887800895	1.6120692699826757e-06	8.955919577064792e-06
189.25967922144545	1.6374160961528727e-25	0.07530399333927745	1.6221612082846018e-06	9.025336782475011e-06
188.62991802871807	1.649065751829591e-25	0.07583975550476833	1.6323361201022413e-06	9.088919993012324e-06
188.00227993992996	1.6607782379848135e-25	0.07637840721430722	1.6425942675538272e-06	9.158341983015592e-06
187.3766873404242	1.6725542046263358e-25	0.07691997836144585	1.6529367645969018e-06	9.197113421290535e-06
186.75321749992324	1.6843941517595768e-25	0.07746449194119737	1.6633633962170812e-06	9.268530273125782e-06
186.13183154334516	1.696298379392493e-25	0.07801196175078612	1.673875614984606e-06	9.330634066652079e-06
185.51249147954553	1.708267477529903e-25	0.0785624149242552	1.6844726840587114e-06	9.400065144776136e-06
184.89519767161804	1.7203019261803147e-25	0.07911587353696926	1.6951561063237098e-06	9.44070430984198e-06
184.27998757726576	1.7324021253499277e-25	0.07967235598502467	1.7059260575145331e-06	9.51013638649175e-06
183.66678656026343	1.7445684450454298e-25	0.0802318792848543	1.716782989147214e-06	9.579579423034615e-06
183.0556687944881	1.7568016552739414e-25	0.08079447884872216	1.727727163997181e-06	9.651040424059524e-06
182.44656036220445	1.7691020460424819e-25	0.08136016801391417	1.738759213304383e-06	9.71315976643874e-06
181.8394616754393	1.781470107359021e-25	0.08192896931566557	1.7498800615624116e-06	9.753809876642598e-06
181.23440902181707	1.7939063492309712e-25	0.0825009062089765	1.7610902445031924e-06	9.823252233973785e-06
180.63136604253114	1.8064113116650623e-25	0.08307600352850156	1.7723898437631353e-06	9.892697201351491e-06
180.0303327422469	1.819160894664259e-25	0.0836623508323456	1.7836048854990527e-06	9.964272288987713e-06
179.43130899271551	1.8323491482332142e-25	0.08426887238862361	1.7945451156776405e-06	1.003425105535774e-05
178.83425946733274	1.8456122223851926e-25	0.0848788349081967	1.8055716970785789e-06	1.0097884853419764e-05
178.2392193122194	1.8589506671307675e-25	0.08549226368579148	1.8166866002756792e-06	1.0167366184712253e-05
177.64611880240028	1.8723648924769633e-25	0.0861091775774375	1.8278899465490316e-06	1.0236847733856927e-05
177.05502742120322	1.8858553684308937e-25	0.08672959819854004	1.8391818119614719e-06	1.0277543976532922e-05
176.46587610470155	1.8994230250005582e-25	0.087353568319728	1.8505622559503124e-06	1.0347036814329111e-05
175.8786992381675	1.9130683421950758e-25	0.08798111001639417	1.8620323159530717e-06	1.0419031312832152e-05
175.2934964767353	1.9267917200234666e-25	0.08861224168476459	1.8735929937481944e-06	1.0488534958543902e-05
174.71020041290612	1.940593578492013e-25	0.0892469826407299	1.8852438003793268e-06	1.0558046501751868e-05
